Duration(s),SkillName,BagName,IsValid,FailReason,Operator,Size(MB),Station,Start_Time,SkillCode
154.63,Put pasta in plastic containers,SKILL_019_20260204_145255,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),n_mora,5323.72,1,2026-02-04T14:52:56Z,SKILL_019
111.24,Set up a hand lamp,SKILL_013_20260204_110900,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),n_mora,4022.87,4,2026-02-04T11:09:00Z,SKILL_013
319.33,Package earphones,SKILL_010_20260204_135707,True,BAD_HZ /pika_pose_l (63.5/100.0) | BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),d_vargas,11936.48,4,2026-02-04T13:57:07Z,SKILL_010
331.83,Package earphones,SKILL_010_20260204_135027,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),d_vargas,12226.93,4,2026-02-04T13:50:27Z,SKILL_010
233.73,Package Cotton set,SKILL_009_20260204_133200,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),d_vargas,8641.8,4,2026-02-04T13:32:00Z,SKILL_009
247.56,Package Cotton set,SKILL_009_20260204_132653,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),d_vargas,8594.31,4,2026-02-04T13:26:54Z,SKILL_009
393.55,Separate tongue depressors by color,SKILL_007_20260204_143244,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),d_vargas,14870.91,4,2026-02-04T14:32:44Z,SKILL_007
385.63,Separate tongue depressors by color,SKILL_007_20260204_105942,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),n_mora,13946.57,4,2026-02-04T10:59:42Z,SKILL_007
176.28,Separate tongue depressors by color,SKILL_007_20260204_105236,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),l_aguilera,6476.79,4,2026-02-04T10:52:37Z,SKILL_007
142.85,Separate tongue depressors by color,SKILL_007_20260204_104056,True,BAD_HZ /pika_pose_r (74.4/100.0) | BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),l_aguilera,5267.7,4,2026-02-04T10:40:57Z,SKILL_007
37.3,Separate tongue depressors by color,SKILL_007_20260204_103744,False,TOO_SHORT (37.3s < 90.0s) | BAD_HZ /pika_pose_l (40.6/100.0) | BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0) | BAD_HZ /pika_pose_r (18.6/100.0),l_aguilera,1336.57,4,2026-02-04T10:37:44Z,SKILL_007
44.48,Separate tongue depressors by color,SKILL_007_20260204_103614,False,TOO_SHORT (44.4s < 90.0s) | BAD_HZ /pika_pose_l (45.1/100.0) | BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),l_aguilera,1634.27,4,2026-02-04T10:36:14Z,SKILL_007
90.53,Insert allen keys in package,SKILL_005_20260204_134442,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),d_vargas,3338.15,4,2026-02-04T13:44:42Z,SKILL_005
183.31,Insert allen keys in package,SKILL_005_20260204_134106,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),d_vargas,6808.37,4,2026-02-04T13:41:06Z,SKILL_005
162.12,Insert allen keys in package,SKILL_005_20260204_133738,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),d_vargas,6018.26,4,2026-02-04T13:37:38Z,SKILL_005
125.94,Insert allen keys in package,SKILL_005_20260204_103311,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),l_aguilera,4538.5,4,2026-02-04T10:33:11Z,SKILL_005
121.56,Insert allen keys in package,SKILL_005_20260204_103047,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),l_aguilera,4368.3,4,2026-02-04T10:30:47Z,SKILL_005
141.86,Insert allen keys in package,SKILL_005_20260204_102801,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),l_aguilera,4979.33,4,2026-02-04T10:28:01Z,SKILL_005
228.27,Organize screwdriver bits,SKILL_003_20260204_131457,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),d_vargas,8476.3,4,2026-02-04T13:14:57Z,SKILL_003
200.69,Organize screwdriver bits,SKILL_003_20260204_131041,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),d_vargas,7432.32,4,2026-02-04T13:10:41Z,SKILL_003
138.14,Put pasta in jars,SKILL_012_20260204_131635,True,BAD_HZ /gripper_r/data (101.5/120.0) | BAD_HZ /camera_l/depth/image_rect_raw (13.0/30.0) | BAD_HZ /camera_r/depth/image_rect_raw (13.0/30.0),n_mora,2594.99,5,2026-02-04T13:16:35Z,SKILL_012
150.24,Put pasta in jars,SKILL_012_20260204_131053,True,BAD_HZ /camera_r/depth/image_rect_raw (13.5/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (12.4/30.0),l_aguilera,2762.19,5,2026-02-04T13:10:54Z,SKILL_012
101.01,Package Cotton set,SKILL_009_20260204_141850,True,BAD_HZ /camera_r/depth/image_rect_raw (11.8/30.0) | BAD_HZ /pika_pose_r (40.0/100.0) | BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (11.9/30.0),l_aguilera,1635.68,5,2026-02-04T14:18:50Z,SKILL_009
130.4,Package Cotton set,SKILL_009_20260204_141423,True,BAD_HZ /camera_r/depth/image_rect_raw (10.1/30.0) | BAD_HZ /gripper_r/data (93.2/120.0) | BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (11.7/30.0) | BAD_HZ /pika_pose_l (69.8/100.0) | BAD_HZ /gripper_l/data (93.6/120.0),l_aguilera,1953.83,5,2026-02-04T14:14:23Z,SKILL_009
170.69,Package Cotton set,SKILL_009_20260204_141107,True,BAD_HZ /gripper_l/data (93.4/120.0) | BAD_HZ /camera_r/depth/image_rect_raw (10.2/30.0) | BAD_HZ /pika_pose_r (80.6/100.0) | BAD_HZ /gripper_r/data (93.4/120.0) | BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (12.2/30.0),l_aguilera,2592.7,5,2026-02-04T14:11:08Z,SKILL_009
137.18,Package Cotton set,SKILL_009_20260204_134329,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (15.6/30.0) | BAD_HZ /camera_r/depth/image_rect_raw (16.4/30.0),n_mora,2728.06,5,2026-02-04T13:43:30Z,SKILL_009
493.98,Organize beads per color,SKILL_001_20260204_132312,True,BAD_HZ /camera_l/depth/image_rect_raw (14.3/30.0) | BAD_HZ /camera_r/depth/image_rect_raw (14.5/30.0),n_mora,10028.7,5,2026-02-04T13:23:12Z,SKILL_001
114.28,Put pasta in ziploc bags,SKILL_017_20260204_112325,True,BAD_HZ /pika_pose_r (81.2/100.0) | BAD_HZ /pika_pose_l (81.2/100.0) | BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),n_mora,4190.01,4,2026-02-04T11:23:25Z,SKILL_017
99.49,Put pasta in ziploc bags,SKILL_017_20260204_112110,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),n_mora,3596.15,4,2026-02-04T11:21:10Z,SKILL_017
218.11,Thread a needle,SKILL_015_20260204_144857,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),d_vargas,8074.39,4,2026-02-04T14:48:57Z,SKILL_015
266.31,Thread a needle,SKILL_015_20260204_144310,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),d_vargas,9885.16,4,2026-02-04T14:43:10Z,SKILL_015
135.42,Fasten nuts onto bolts,SKILL_014_20260204_142745,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),d_vargas,5035.32,4,2026-02-04T14:27:45Z,SKILL_014
46.99,Set up a hand lamp,SKILL_013_20260204_141416,False,TOO_SHORT (47.0s < 90.0s) | BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),d_vargas,1746.95,4,2026-02-04T14:14:16Z,SKILL_013
364.72,Fasten nuts onto bolts,SKILL_014_20260204_142003,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),d_vargas,13562.42,4,2026-02-04T14:20:03Z,SKILL_014
110.93,Set up a hand lamp,SKILL_013_20260204_141146,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),d_vargas,4119.07,4,2026-02-04T14:11:46Z,SKILL_013
158.73,Set up a hand lamp,SKILL_013_20260204_140830,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),d_vargas,5892.76,4,2026-02-04T14:08:30Z,SKILL_013
112.6,Set up a hand lamp,SKILL_013_20260204_140548,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),d_vargas,4187.34,4,2026-02-04T14:05:48Z,SKILL_013
107.94,Set up a hand lamp,SKILL_013_20260204_111850,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),n_mora,3694.15,4,2026-02-04T11:18:50Z,SKILL_013
101.01,Set up a hand lamp,SKILL_013_20260204_111328,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),n_mora,3667.42,4,2026-02-04T11:13:28Z,SKILL_013
172.08,Close bags with twist ties,SKILL_018_20260204_144406,True,BAD_HZ /camera_r/depth/image_rect_raw (15.1/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (16.3/30.0),l_aguilera,3728.61,5,2026-02-04T14:44:07Z,SKILL_018
106.53,Close bags with twist ties,SKILL_018_20260204_135023,True,BAD_HZ /pika_pose_l (54.0/100.0) | BAD_HZ /camera_r/depth/image_rect_raw (15.7/30.0) | BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (14.0/30.0),n_mora,1979.87,5,2026-02-04T13:50:23Z,SKILL_018
141.15,Set up a hand lamp,SKILL_013_20260204_143324,True,BAD_HZ /camera_l/depth/image_rect_raw (13.6/30.0) | BAD_HZ /camera_l/ffmpeg (25.4/30.0) | BAD_HZ /camera_r/depth/image_rect_raw (14.6/30.0),l_aguilera,2741.51,5,2026-02-04T14:33:25Z,SKILL_013
456.61,Separate tongue depressors by color,SKILL_007_20260205_101116,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),n_mora,16924.34,1,2026-02-05T10:11:16Z,SKILL_007
152.17,Put pasta in jars,SKILL_012_20260204_131927,True,BAD_HZ /camera_l/depth/image_rect_raw (13.2/30.0) | BAD_HZ /gripper_l/data (98.7/120.0) | BAD_HZ /camera_r/depth/image_rect_raw (12.7/30.0) | BAD_HZ /gripper_r/data (97.5/120.0),n_mora,2836.75,5,2026-02-04T13:19:27Z,SKILL_012
76.64,Set up a hand lamp,SKILL_013_20260204_142238,False,TOO_SHORT (77.1s < 90.0s) | BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (14.6/30.0) | BAD_HZ /camera_r/depth/image_rect_raw (15.0/30.0),l_aguilera,1488.8,5,2026-02-04T14:22:38Z,SKILL_013
156.49,Set up a hand lamp,SKILL_013_20260204_142655,True,BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (11.6/30.0) | BAD_HZ /camera_r/depth/image_rect_raw (12.1/30.0),l_aguilera,2467.31,5,2026-02-04T14:26:56Z,SKILL_013
207.87,Insert allen keys in package,SKILL_005_20260205_102128,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),n_mora,7649.84,1,2026-02-05T10:21:28Z,SKILL_005
162.32,Insert allen keys in package,SKILL_005_20260205_102701,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),n_mora,5973.95,1,2026-02-05T10:27:01Z,SKILL_005
195.74,Insert allen keys in package,SKILL_005_20260205_103047,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),n_mora,7203.82,1,2026-02-05T10:30:47Z,SKILL_005
427.8,Separate tongue depressors by color,SKILL_007_20260205_075040,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (2.6/30.0) | BAD_HZ /camera_l/ffmpeg (2.7/30.0),n_mora,8928.15,1,2026-02-05T07:50:41Z,SKILL_007
72.55,Open locks with their keys,SKILL_020_20260204_140721,False,TOO_SHORT (72.5s < 90.0s) | BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (9.9/30.0) | BAD_HZ /gripper_l/data (101.0/120.0) | BAD_HZ /camera_r/depth/image_rect_raw (10.0/30.0) | BAD_HZ /gripper_r/data (98.6/120.0),l_aguilera,966.95,5,2026-02-04T14:07:21Z,SKILL_020
179.08,Insert allen keys in package,SKILL_005_20260205_072559,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),n_mora,6589.5,1,2026-02-05T07:25:59Z,SKILL_005
335.89,Insert allen keys in package,SKILL_005_20260205_073006,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),n_mora,12352.57,1,2026-02-05T07:30:06Z,SKILL_005
75.52,Open locks with their keys,SKILL_020_20260204_140320,False,TOO_SHORT (75.5s < 90.0s) | BAD_HZ /camera_r/depth/image_rect_raw (9.8/30.0) | BAD_HZ /pika_pose_r (84.4/100.0) | BAD_HZ /gripper_r/data (87.9/120.0) | BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (8.9/30.0) | BAD_HZ /gripper_l/data (88.2/120.0),l_aguilera,957.67,5,2026-02-04T14:03:20Z,SKILL_020
80.33,Open locks with their keys,SKILL_020_20260204_140513,False,TOO_SHORT (80.3s < 90.0s) | BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (8.8/30.0) | BAD_HZ /gripper_l/data (92.4/120.0) | BAD_HZ /camera_r/depth/image_rect_raw (9.4/30.0) | BAD_HZ /pika_pose_r (70.1/100.0) | BAD_HZ /gripper_r/data (92.3/120.0),l_aguilera,989.84,5,2026-02-04T14:05:13Z,SKILL_020
71.59,Open locks with their keys,SKILL_020_20260204_140129,False,TOO_SHORT (72.5s < 90.0s) | BAD_HZ /gripper_r/data (92.2/120.0) | BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (9.3/30.0) | BAD_HZ /gripper_l/data (92.6/120.0) | BAD_HZ /camera_r/depth/image_rect_raw (10.4/30.0),l_aguilera,957.58,5,2026-02-04T14:01:30Z,SKILL_020
148.94,Set up a hand lamp,SKILL_013_20260204_143726,True,BAD_HZ /camera_l/depth/image_rect_raw (13.3/30.0) | BAD_HZ /camera_l/ffmpeg (25.1/30.0) | BAD_HZ /camera_r/ffmpeg (25.4/30.0) | BAD_HZ /camera_r/depth/image_rect_raw (14.3/30.0),l_aguilera,2817.84,5,2026-02-04T14:37:26Z,SKILL_013
183.75,Close bags with twist ties,SKILL_018_20260204_144925,True,BAD_HZ /camera_r/depth/image_rect_raw (14.0/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (14.2/30.0) | BAD_HZ /pika_pose_l (84.1/100.0),l_aguilera,3619.79,5,2026-02-04T14:49:26Z,SKILL_018
179.55,Fasten nuts onto bolts,SKILL_014_20260205_095814,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),n_mora,6533.08,1,2026-02-05T09:58:14Z,SKILL_014
45.39,Fasten nuts onto bolts,SKILL_014_20260205_095704,False,TOO_SHORT (45.4s < 90.0s) | BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),n_mora,1662.3,1,2026-02-05T09:57:04Z,SKILL_014
256.39,Fasten nuts onto bolts,SKILL_014_20260205_094658,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),n_mora,9422.52,1,2026-02-05T09:46:58Z,SKILL_014
135.13,Fasten nuts onto bolts,SKILL_014_20260205_094256,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),n_mora,4957.23,1,2026-02-05T09:42:56Z,SKILL_014
183.04,Put pasta in jars,SKILL_012_20260205_121816,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),n_mora,6721.2,1,2026-02-05T12:18:17Z,SKILL_012
0.01,Put pasta in jars,SKILL_012_20260205_121708,False,TOO_SHORT (0.0s < 90.0s) | BAD_HZ /gripper_r/data (300.2/120.0) | BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (0.0/30.0) | BAD_HZ /pika_pose_l (300.2/100.0) | BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0) | BAD_HZ /gripper_l/data (300.2/120.0) | BAD_HZ /camera_r/depth/image_rect_raw (0.0/30.0) | BAD_HZ /pika_pose_r (300.2/100.0),n_mora,0.03,1,2026-02-05T12:17:08Z,SKILL_012
0.06,Put pasta in jars,SKILL_012_20260205_121655,False,TOO_SHORT (0.1s < 90.0s) | BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_fisheye_r/ffmpeg (92.2/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (105.3/30.0) | BAD_HZ /pika_pose_l (184.3/100.0) | BAD_HZ /camera_l/ffmpeg (105.3/30.0) | BAD_HZ /camera_r/ffmpeg (105.3/30.0) | BAD_HZ /gripper_l/data (184.3/120.0) | BAD_HZ /camera_r/depth/image_rect_raw (92.2/30.0) | BAD_HZ /pika_pose_r (184.3/100.0) | BAD_HZ /gripper_r/data (184.3/120.0),n_mora,9.1,1,2026-02-05T12:16:55Z,SKILL_012
163.43,Put pasta in jars,SKILL_012_20260205_121411,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),n_mora,5242.32,1,2026-02-05T12:14:11Z,SKILL_012
152.57,Put pasta in jars,SKILL_012_20260205_120938,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),n_mora,5580.45,1,2026-02-05T12:09:38Z,SKILL_012
263.15,Package earphones,SKILL_010_20260205_104141,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),n_mora,9649.23,1,2026-02-05T10:41:41Z,SKILL_010
163.53,Package earphones,SKILL_010_20260205_103756,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),n_mora,6031.81,1,2026-02-05T10:37:56Z,SKILL_010
192.26,Package Cotton set,SKILL_009_20260205_074624,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),n_mora,7043.14,1,2026-02-05T07:46:24Z,SKILL_009
116.8,Package Cotton set,SKILL_009_20260205_100339,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),n_mora,4297.06,1,2026-02-05T10:03:39Z,SKILL_009
180.75,Package Cotton set,SKILL_009_20260205_100620,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),n_mora,6628.67,1,2026-02-05T10:06:20Z,SKILL_009
284.95,Package earphones,SKILL_010_20260205_080016,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),n_mora,9832.3,1,2026-02-05T08:00:16Z,SKILL_010
305.09,Package earphones,SKILL_010_20260205_080904,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),n_mora,11102.02,1,2026-02-05T08:09:04Z,SKILL_010
260.63,Package earphones,SKILL_010_20260205_081511,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),n_mora,9444.73,1,2026-02-05T08:15:11Z,SKILL_010
176.28,Package Cotton set,SKILL_009_20260205_073904,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),n_mora,6470.07,1,2026-02-05T07:39:04Z,SKILL_009
171.08,Package Cotton set,SKILL_009_20260205_074300,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),n_mora,6330.04,1,2026-02-05T07:43:00Z,SKILL_009
296.8,Put pasta in plastic containers,SKILL_019_20260205_111951,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),n_mora,10860.14,1,2026-02-05T11:19:51Z,SKILL_019
311.19,Put pasta in plastic containers,SKILL_019_20260205_111315,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),n_mora,11382.44,1,2026-02-05T11:13:15Z,SKILL_019
191.58,Put pasta in plastic containers,SKILL_019_20260205_110729,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),n_mora,7053.05,1,2026-02-05T11:07:29Z,SKILL_019
209.0,Put pasta in plastic containers,SKILL_019_20260205_110245,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),n_mora,7699.4,1,2026-02-05T11:02:45Z,SKILL_019
207.1,Put pasta in plastic containers,SKILL_019_20260205_105805,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),n_mora,7607.82,1,2026-02-05T10:58:05Z,SKILL_019
187.54,Put pasta in plastic containers,SKILL_019_20260205_105334,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),n_mora,6939.25,1,2026-02-05T10:53:34Z,SKILL_019
205.62,Put pasta in plastic containers,SKILL_019_20260205_091616,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),n_mora,7656.57,1,2026-02-05T09:16:16Z,SKILL_019
164.68,Put pasta in plastic containers,SKILL_019_20260205_090759,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),n_mora,6127.99,1,2026-02-05T09:07:59Z,SKILL_019
151.46,Put pasta in plastic containers,SKILL_019_20260205_090358,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),n_mora,5600.29,1,2026-02-05T09:03:58Z,SKILL_019
214.53,Put pasta in plastic containers,SKILL_019_20260205_085948,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),n_mora,7930.9,1,2026-02-05T08:59:48Z,SKILL_019
0.22,Put pasta in plastic containers,SKILL_019_20260205_085900,False,TOO_SHORT (0.2s < 90.0s) | BAD_HZ /camera_l/ffmpeg (72.9/30.0) | BAD_HZ /camera_r/ffmpeg (72.9/30.0) | BAD_HZ /gripper_l/data (141.3/120.0) | BAD_HZ /camera_r/depth/image_rect_raw (72.9/30.0) | BAD_HZ /pika_pose_r (141.3/100.0) | BAD_HZ /gripper_r/data (164.1/120.0) | BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_fisheye_r/ffmpeg (77.5/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (72.9/30.0) | BAD_HZ /pika_pose_l (141.3/100.0),n_mora,19.21,1,2026-02-05T08:59:00Z,SKILL_019
198.49,Put pasta in plastic containers,SKILL_019_20260205_085539,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),n_mora,7319.0,1,2026-02-05T08:55:39Z,SKILL_019
201.7,Put pasta in plastic containers,SKILL_019_20260205_085044,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),n_mora,7215.21,1,2026-02-05T08:50:44Z,SKILL_019
207.93,Package Cotton set,SKILL_009_20260205_084507,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),d_vargas,6993.9,4,2026-02-05T08:45:07Z,SKILL_009
237.89,Package Cotton set,SKILL_009_20260205_083102,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),d_vargas,8813.24,4,2026-02-05T08:31:02Z,SKILL_009
7.14,Set Screwdriver package,SKILL_004_20260205_111204,False,TOO_SHORT (7.1s < 90.0s) | BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),d_vargas,258.92,4,2026-02-05T11:12:04Z,SKILL_004
113.84,Set Screwdriver package,SKILL_004_20260205_110846,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),d_vargas,4147.85,4,2026-02-05T11:08:46Z,SKILL_004
111.33,Set Screwdriver package,SKILL_004_20260205_110607,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),d_vargas,4057.35,4,2026-02-05T11:06:07Z,SKILL_004
66.4,Set Screwdriver package,SKILL_004_20260205_110248,False,TOO_SHORT (66.4s < 90.0s) | BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),d_vargas,2432.19,4,2026-02-05T11:02:48Z,SKILL_004
124.79,Set Screwdriver package,SKILL_004_20260205_105951,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),d_vargas,4560.72,4,2026-02-05T10:59:51Z,SKILL_004
130.79,Set Screwdriver package,SKILL_004_20260205_105730,True,BAD_HZ /camera_r/ffmpeg (0.0/30.0) | BAD_HZ /camera_l/ffmpeg (0.0/30.0),d_vargas,4768.73,4,2026-02-05T10:57:30Z,SKILL_004
2.07,Set Screwdriver package,SKILL_004_20260205_105718,False,TOO_SHORT (2.1s < 90.0s) | BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0) | BAD_HZ /gripper_r/data (99.6/120.0),d_vargas,76.21,4,2026-02-05T10:57:18Z,SKILL_004
87.64,Set Screwdriver package,SKILL_004_20260205_105523,False,TOO_SHORT (87.9s < 90.0s) | BAD_HZ /camera_r/ffmpeg (0.0/30.0) | BAD_HZ /camera_l/ffmpeg (0.0/30.0),d_vargas,3200.3,4,2026-02-05T10:55:23Z,SKILL_004
